Returned,product_brand,sales_district,profit_margin,product_weight,product_cost,store_age,product_retail_price,yearly_income
1,Plato,San Diego,2.0300000000000002,6.42,0.95,6882,2.98,$10K - $30K
1,Plato,San Diego,2.0300000000000002,6.42,0.95,6882,2.98,$10K - $30K
0,Plato,Spokane,1.37,19.9,0.61,8615,1.98,$10K - $30K
1,Plato,Tacoma,0.74,19,0.47,10161,1.21,$10K - $30K
0,Plato,Tacoma,1.5499999999999998,18.3,0.77,10161,2.32,$90K - $110K
0,Plato,San Diego,1.03,14.5,0.51,6882,1.54,$30K - $50K
0,Plato,Tacoma,1.08,19.3,0.6,10161,1.68,$30K - $50K
0,Plato,Tacoma,2.26,12.6,1.07,10161,3.33,$30K - $50K
0,Plato,San Diego,1.01,9.3,0.47,6882,1.48,$50K - $70K
0,Skinner,Spokane,2.1100000000000003,11.4,1.47,8615,3.58,$10K - $30K
0,Skinner,Yakima,2.0599999999999996,8.31,1.61,7557,3.67,$50K - $70K
0,Skinner,Tacoma,2.0599999999999996,8.31,1.61,10161,3.67,$10K - $30K
0,Skinner,Acapulco,0.72,15.2,0.5,5919,1.22,$10K - $30K
0,Other,Yakima,0.31,18.3,0.29,7557,0.6,$50K - $70K
0,Other,Tacoma,0.5499999999999999,10.5,0.28,10161,0.83,$50K - $70K
0,Other,Tacoma,1.32,21.2,1.03,10161,2.35,$110K - $130K
1,Pleasant,San Diego,0.45999999999999996,9.71,0.26,6882,0.72,$50K - $70K
1,Pleasant,San Diego,0.45999999999999996,9.71,0.26,6882,0.72,$50K - $70K
1,Pleasant,Tacoma,0.71,10,0.47,10161,1.18,$130K - $150K
1,Pleasant,Tacoma,2.2199999999999998,12.5,1.09,10161,3.31,$10K - $30K
1,Pleasant,Tacoma,2.2199999999999998,12.5,1.09,10161,3.31,$10K - $30K
0,Pleasant,Yakima,0.76,20.2,0.55,7557,1.31,$30K - $50K
0,Pleasant,Tacoma,1.27,19.9,1.27,10161,2.54,$50K - $70K
0,Pleasant,Mexico City,1.27,19.9,1.27,15713,2.54,$30K - $50K
1,Pleasant,Spokane,2.01,6.41,0.95,8615,2.96,$50K - $70K
0,Pleasant,Tacoma,1.2600000000000002,8.46,1.17,10161,2.43,$70K - $90K
1,Pleasant,San Diego,1.1800000000000002,13.2,0.69,6882,1.87,$10K - $30K
1,Pleasant,San Diego,1.1800000000000002,13.2,0.69,6882,1.87,$10K - $30K
0,Other,Mexico City,0.7699999999999999,17.9,0.63,15713,1.4,$30K - $50K
0,Other,Tacoma,0.7499999999999999,16.8,0.63,10161,1.38,$30K - $50K
1,Other,Spokane,0.7499999999999999,16.8,0.63,8615,1.38,$30K - $50K
1,Other,Spokane,1.1999999999999997,20.7,1.1,8615,2.3,$30K - $50K
0,Booker,Mexico City,1.73,18.5,1.6,15713,3.33,$30K - $50K
0,Booker,San Diego,1.73,18.5,1.6,6882,3.33,$10K - $30K
0,Booker,Mexico City,1.5599999999999998,14.1,0.95,15713,2.51,$70K - $90K
1,Booker,San Diego,0.9100000000000001,6.3,0.43,6882,1.34,$50K - $70K
1,Booker,San Diego,0.9100000000000001,6.3,0.43,6882,1.34,$50K - $70K
0,Booker,Spokane,0.9100000000000001,6.3,0.43,8615,1.34,$110K - $130K
0,Booker,Tacoma,1.5999999999999999,13.8,1.16,10161,2.76,$10K - $30K
0,Booker,Tacoma,0.43000000000000005,12.2,0.25,10161,0.68,$10K - $30K
0,Booker,Acapulco,2.1799999999999997,15.1,1.28,5919,3.46,$130K - $150K
0,Booker,San Diego,2.0300000000000002,21.7,1.19,6882,3.22,$70K - $90K
0,Lake,Tacoma,2,19.4,1.92,10161,3.92,$30K - $50K
0,Lake,Spokane,2,19.4,1.92,8615,3.92,$70K - $90K
0,Lake,San Diego,1.03,14.4,0.75,6882,1.78,$30K - $50K
0,Lake,Tacoma,1.0899999999999999,13.2,0.59,10161,1.68,$30K - $50K
0,Lake,Tacoma,2.18,6.66,1.02,10161,3.2,$130K - $150K
1,Lake,Tacoma,1.91,10.5,1.03,10161,2.94,$30K - $50K
0,Lake,San Diego,1.85,13.5,1.46,6882,3.31,$10K - $30K
0,Carrington,Spokane,0.48,14.7,0.21,8615,0.69,$70K - $90K
0,Carrington,Acapulco,0.5,9.92,0.43,5919,0.93,$90K - $110K
0,Carrington,Acapulco,1.29,19.7,0.55,5919,1.84,$70K - $90K
0,Carrington,San Diego,1.4700000000000002,8.15,0.94,6882,2.41,$30K - $50K
0,Carrington,Mexico City,1.86,18.8,1.53,15713,3.39,$30K - $50K
0,Carrington,Spokane,1.7900000000000003,19.2,1.66,8615,3.45,$10K - $30K
0,Carrington,Tacoma,1.98,13.7,0.89,10161,2.87,$50K - $70K
1,Carrington,Spokane,1.98,13.7,0.89,8615,2.87,$90K - $110K
1,Carrington,Acapulco,0.9400000000000001,9.89,0.58,5919,1.52,$10K - $30K
0,Carrington,Mexico City,1.46,9.06,0.89,15713,2.35,$30K - $50K
0,Carrington,Tacoma,0.9400000000000001,21.2,0.83,10161,1.77,$50K - $70K
0,Carrington,Tacoma,0.9400000000000001,21.2,0.83,10161,1.77,$50K - $70K
0,Carrington,Spokane,0.47000000000000003,6.87,0.45,8615,0.92,$10K - $30K
0,Carrington,Yakima,0.39,17.2,0.24,7557,0.63,$50K - $70K
1,Carrington,Spokane,0.39,17.2,0.24,8615,0.63,$30K - $50K
0,Carrington,Acapulco,0.69,21.5,0.55,5919,1.24,$130K - $150K
0,Carrington,San Diego,1.23,11.5,0.58,6882,1.81,$30K - $50K
1,Hilltop,Acapulco,1.03,13.1,0.46,5919,1.49,$70K - $90K
1,Hilltop,Acapulco,1.03,13.1,0.46,5919,1.49,$70K - $90K
0,Hilltop,Tacoma,1.8400000000000003,8.5,0.82,10161,2.66,$30K - $50K
0,Hilltop,Mexico City,1.8400000000000003,8.5,0.82,15713,2.66,$70K - $90K
0,Hilltop,San Diego,1.07,19.8,0.53,6882,1.6,$110K - $130K
0,Hilltop,Spokane,0.29000000000000004,6.18,0.24,8615,0.53,$110K - $130K
0,Hilltop,Acapulco,0.29000000000000004,6.18,0.24,5919,0.53,$70K - $90K
0,Hilltop,San Diego,2.3099999999999996,18.6,1.24,6882,3.55,$90K - $110K
0,Hilltop,Spokane,2.3,13.7,1.08,8615,3.38,$130K - $150K
0,Hilltop,Tacoma,1.21,16,1.17,10161,2.38,$10K - $30K
0,Hilltop,Acapulco,2.23,8.77,1.37,5919,3.6,$10K - $30K
0,Hilltop,Spokane,2.23,8.77,1.37,8615,3.6,$50K - $70K
0,Hilltop,San Diego,1.4700000000000002,18.9,1.42,6882,2.89,$70K - $90K
0,Hilltop,San Diego,1.3599999999999999,21.1,0.77,6882,2.13,$30K - $50K
0,Hilltop,Tacoma,1.3599999999999999,21.1,0.77,10161,2.13,$30K - $50K
0,Sunset,Acapulco,1.3599999999999999,13.1,1.21,5919,2.57,$10K - $30K
0,Sunset,Tacoma,1.63,14.5,0.77,10161,2.4,$30K - $50K
0,Sunset,Acapulco,1.63,14.5,0.77,5919,2.4,$70K - $90K
0,Sunset,Acapulco,1,13.2,0.75,5919,1.75,$70K - $90K
1,Sunset,Tacoma,1.7399999999999998,13.6,0.89,10161,2.63,$30K - $50K
0,Sunset,Acapulco,1.0299999999999998,18.7,0.88,5919,1.91,$10K - $30K
0,Sunset,Spokane,1.0299999999999998,18.7,0.88,8615,1.91,$10K - $30K
0,Sunset,San Diego,1.51,15.1,1.14,6882,2.65,$110K - $130K
0,Sunset,San Diego,0.8899999999999999,10.2,0.54,6882,1.43,$10K - $30K
0,Sunset,Acapulco,1.25,11.6,0.53,5919,1.78,$10K - $30K
0,Sunset,Tacoma,1.25,11.6,0.53,10161,1.78,$10K - $30K
1,Sunset,San Diego,0.56,17.2,0.33,6882,0.89,$30K - $50K
0,Sunset,San Diego,1.64,9.92,1.01,6882,2.65,$30K - $50K
0,Sunset,Acapulco,1.64,9.92,1.01,5919,2.65,$50K - $70K
0,Sunset,Tacoma,1.19,17.3,0.53,10161,1.72,$10K - $30K
0,Sunset,Acapulco,1.08,19.6,0.75,5919,1.83,$10K - $30K
0,Other,Spokane,2.0599999999999996,13.8,1.32,8615,3.38,$130K - $150K
0,Other,Tacoma,0.68,19.5,0.66,10161,1.34,$50K - $70K
0,Other,Yakima,2.4699999999999998,13.7,1.33,7557,3.8,$50K - $70K
0,Other,Yakima,1.7499999999999998,16.1,1.03,7557,2.78,$110K - $130K
0,Other,San Diego,1.7499999999999998,16.1,1.03,6882,2.78,$110K - $130K
0,Other,Acapulco,1.7499999999999998,16.1,1.03,5919,2.78,$30K - $50K
1,Hermanos,Acapulco,1.26,14.1,1.11,5919,2.37,$150K +
1,Hermanos,San Diego,2.66,17.2,1.25,6882,3.91,$10K - $30K
1,Hermanos,Acapulco,2.66,17.2,1.25,5919,3.91,$10K - $30K
0,Hermanos,Spokane,1.4600000000000002,18.3,0.72,8615,2.18,$130K - $150K
0,Hermanos,San Francisco,1.4600000000000002,18.3,0.72,14731,2.18,$70K - $90K
0,Hermanos,Tacoma,1.9800000000000002,13.1,1.76,10161,3.74,$10K - $30K
0,Hermanos,Tacoma,1.93,16.1,1.34,10161,3.27,$70K - $90K
0,Hermanos,San Francisco,1.93,16.1,1.34,14731,3.27,$30K - $50K
1,Hermanos,Tacoma,2.1799999999999997,18.7,1.18,10161,3.36,$70K - $90K
0,Hermanos,Yakima,2.1799999999999997,18.7,1.18,7557,3.36,$30K - $50K
1,Hermanos,Tacoma,1.3099999999999998,16.2,1.32,10161,2.63,$130K - $150K
0,Hermanos,San Diego,0.4600000000000001,18.3,0.47,6882,0.93,$70K - $90K
0,Hermanos,Acapulco,0.7000000000000001,8.33,0.67,5919,1.37,$10K - $30K
0,Hermanos,Yakima,0.67,14.6,0.64,7557,1.31,$70K - $90K
1,Hermanos,Tacoma,0.9199999999999999,17.2,0.72,10161,1.64,$30K - $50K
0,Hermanos,San Diego,1.13,11.2,0.63,6882,1.76,$30K - $50K
0,Hermanos,Acapulco,1.13,11.2,0.63,5919,1.76,$90K - $110K
0,Hermanos,Acapulco,0.47,8.69,0.27,5919,0.74,$70K - $90K
0,Hermanos,San Francisco,0.86,7.09,0.4,14731,1.26,$30K - $50K
0,Hermanos,San Diego,0.9900000000000001,17.1,0.63,6882,1.62,$90K - $110K
1,Hermanos,San Diego,1.5000000000000002,8.68,1.39,6882,2.89,$110K - $130K
0,Hermanos,Acapulco,1.6199999999999999,17.6,1.49,5919,3.11,$90K - $110K
0,Hermanos,Tacoma,1.6199999999999999,17.6,1.49,10161,3.11,$30K - $50K
0,Hermanos,Acapulco,1.4199999999999997,16.8,1.11,5919,2.53,$130K - $150K
0,Hermanos,Acapulco,1.4199999999999997,16.8,1.11,5919,2.53,$10K - $30K
0,Hermanos,Spokane,1.8399999999999999,21.3,1.5,8615,3.34,$50K - $70K
0,Hermanos,San Francisco,0.83,19.1,0.6,14731,1.43,$30K - $50K
0,Hermanos,Yakima,1.4499999999999997,11.1,0.68,7557,2.13,$50K - $70K
0,Hermanos,San Diego,1.4499999999999997,11.1,0.68,6882,2.13,$10K - $30K
0,Hermanos,Tacoma,0.5,16.2,0.23,10161,0.73,$30K - $50K
0,Other,Acapulco,1.51,7.92,1.28,5919,2.79,$10K - $30K
0,Fort West,Acapulco,0.71,12.2,0.55,5919,1.26,$10K - $30K
0,Fort West,San Francisco,1.41,19.3,0.72,14731,2.13,$30K - $50K
0,Fort West,Tacoma,1.6700000000000002,16.3,1.03,10161,2.7,$50K - $70K
0,Fort West,San Diego,1.1199999999999999,10.5,0.81,6882,1.93,$30K - $50K
1,Fort West,Yakima,1.15,11,0.98,7557,2.13,$30K - $50K
1,Fort West,Acapulco,1.15,11,0.98,5919,2.13,$90K - $110K
0,Fort West,Spokane,0.96,8.76,0.54,8615,1.5,$30K - $50K
0,Fort West,Spokane,0.95,13.3,0.78,8615,1.73,$30K - $50K
0,Fort West,Tacoma,0.9,12.4,0.62,10161,1.52,$10K - $30K
0,Fort West,Spokane,0.9,12.4,0.62,8615,1.52,$30K - $50K
0,Fort West,Tacoma,2.38,6.78,1.58,10161,3.96,$10K - $30K
0,Fort West,Acapulco,2.3,15.3,1.18,5919,3.48,$10K - $30K
1,Fort West,Tacoma,1.4800000000000002,20.1,0.99,10161,2.47,$110K - $130K
0,Fort West,Spokane,0.8599999999999999,7.18,0.53,8615,1.39,$70K - $90K
0,Fort West,San Francisco,0.8599999999999999,7.18,0.53,14731,1.39,$30K - $50K
0,Fort West,Tacoma,1.4700000000000002,9.79,0.94,10161,2.41,$30K - $50K
0,Fort West,San Diego,1.54,10,0.98,6882,2.52,$10K - $30K
0,Fort West,Acapulco,1.54,10,0.98,5919,2.52,$10K - $30K
0,Other,Acapulco,1.85,7.11,0.96,5919,2.81,$10K - $30K
1,Other,Spokane,0.9500000000000001,21.8,0.64,8615,1.59,$110K - $130K
0,Other,Acapulco,0.9600000000000001,18.9,0.88,5919,1.84,$10K - $30K
0,Other,San Francisco,2.19,10.9,1.35,14731,3.54,$10K - $30K
0,Other,Tacoma,1.73,19.3,1.25,10161,2.98,$10K - $30K
0,Other,Acapulco,0.30000000000000004,13.7,0.24,5919,0.54,$10K - $30K
1,Other,Yakima,0.35,17.4,0.23,7557,0.58,$110K - $130K
0,Other,Tacoma,1.71,10,1.65,10161,3.36,$130K - $150K
0,Other,San Diego,1.87,10.4,1.65,6882,3.52,$70K - $90K
0,Other,Mexico City,1.59,7.38,0.72,15713,2.31,$30K - $50K
0,Other,Mexico City,0.43999999999999995,16.5,0.26,15713,0.7,$30K - $50K
1,Other,Acapulco,0.8399999999999999,15.3,0.81,5919,1.65,$10K - $30K
0,Other,Spokane,0.8399999999999999,15.3,0.81,8615,1.65,$30K - $50K
1,Other,Tacoma,0.8399999999999999,15.3,0.81,10161,1.65,$30K - $50K
0,Other,San Diego,1.8699999999999999,14.7,1.59,6882,3.46,$90K - $110K
0,Other,Acapulco,1.67,13.9,1.6,5919,3.27,$10K - $30K
1,Other,Tacoma,1.67,13.9,1.6,10161,3.27,$10K - $30K
1,Other,Tacoma,0.27,11.7,0.24,10161,0.51,$50K - $70K
0,CDR,Spokane,1.47,7.63,1.03,8615,2.5,$70K - $90K
0,CDR,San Diego,1.17,9.52,1.12,6882,2.29,$30K - $50K
0,CDR,Mexico City,0.45000000000000007,21,0.22,15713,0.67,$30K - $50K
0,CDR,Yakima,0.45000000000000007,21,0.22,7557,0.67,$110K - $130K
0,CDR,Spokane,0.78,17.9,0.74,8615,1.52,$70K - $90K
0,CDR,San Diego,0.78,17.9,0.74,6882,1.52,$10K - $30K
0,CDR,Acapulco,0.9800000000000001,7.7,0.83,5919,1.81,$70K - $90K
0,CDR,Acapulco,0.75,15.3,0.41,5919,1.16,$70K - $90K
0,CDR,Tacoma,1.4000000000000001,21.4,1.3,10161,2.7,$30K - $50K
1,CDR,Tacoma,0.9900000000000001,13.5,0.87,10161,1.86,$50K - $70K
1,CDR,Tacoma,0.9900000000000001,13.5,0.87,10161,1.86,$50K - $70K
0,CDR,Yakima,0.9900000000000001,13.5,0.87,7557,1.86,$30K - $50K
1,CDR,Acapulco,1.75,21,0.79,5919,2.54,$90K - $110K
1,CDR,Spokane,1.51,6.94,1.14,8615,2.65,$30K - $50K
0,CDR,Acapulco,0.72,15.4,0.48,5919,1.2,$10K - $30K
0,Washington,San Diego,0.42999999999999994,13.1,0.4,6883,0.83,$30K - $50K
0,Washington,San Diego,1.42,6.66,0.77,6883,2.19,$30K - $50K
0,Washington,San Diego,0.7799999999999999,15.8,0.37,6883,1.15,$110K - $130K
0,Washington,Portland,1.65,7.14,0.77,7860,2.42,$10K - $30K
0,Other,Portland,1.38,10.4,1.27,7860,2.65,$70K - $90K
0,Blue Label,San Diego,2.1100000000000003,21.2,1.72,6883,3.83,$30K - $50K
1,Blue Label,Portland,1.72,15.2,1.47,7860,3.19,$10K - $30K
1,Blue Label,Portland,1.19,10.6,0.56,7860,1.75,$10K - $30K
1,Blue Label,Portland,2.2700000000000005,21.9,1.64,7860,3.91,$70K - $90K
0,Other,San Diego,2.0199999999999996,17.5,1.09,6883,3.11,$30K - $50K
1,Other,San Diego,0.52,8.61,0.37,6883,0.89,$70K - $90K
0,Club,San Diego,1.3399999999999999,17.8,1.23,6883,2.57,$10K - $30K
0,Club,Portland,0.42999999999999994,20.6,0.28,7860,0.71,$10K - $30K
0,Club,San Diego,1.62,15.5,0.69,6883,2.31,$70K - $90K
0,Club,San Diego,0.37,13.4,0.37,6883,0.74,$30K - $50K
1,Club,San Diego,2.0999999999999996,14.1,1.72,6883,3.82,$150K +
0,Red Spade,Portland,1.96,16,1.6,7860,3.56,$70K - $90K
0,Red Spade,Portland,2.01,16.7,1.09,7860,3.1,$70K - $90K
0,Red Spade,Guadalajara,1.5100000000000002,19.1,0.82,7129,2.33,$70K - $90K
0,Other,San Diego,1.6799999999999997,14.7,1.12,6883,2.8,$30K - $50K
0,Other,Portland,1.27,19.5,0.92,7860,2.19,$10K - $30K
0,Other,Portland,1.27,19.5,0.92,7860,2.19,$70K - $90K
1,Other,San Diego,1.2599999999999998,17,0.87,6883,2.13,$10K - $30K
0,Golden,San Diego,1.5700000000000003,14.2,1.4,6883,2.97,$70K - $90K
1,Golden,San Diego,0.30999999999999994,18.3,0.28,6883,0.59,$10K - $30K
0,Golden,San Diego,1.2699999999999998,8.83,1.09,6883,2.36,$150K +
0,Golden,Portland,0.54,9.81,0.41,7860,0.95,$50K - $70K
0,Golden,San Diego,2.23,15.4,1.25,6883,3.48,$10K - $30K
0,Faux Products,Portland,1.46,9.24,1.29,7860,2.75,$10K - $30K
0,Faux Products,San Diego,2.3,12.4,1.54,6883,3.84,$30K - $50K
0,Faux Products,San Diego,0.89,16.7,0.85,6883,1.74,$50K - $70K
0,Faux Products,San Diego,0.89,16.7,0.85,6883,1.74,$50K - $70K
0,Faux Products,San Diego,0.34,14.5,0.19,6883,0.53,$70K - $90K
0,Faux Products,San Diego,1.66,19.1,0.74,6883,2.4,$50K - $70K
1,Denny,San Diego,0.41,14,0.29,6883,0.7,$110K - $130K
0,Denny,San Diego,1.9200000000000002,13.3,1.78,6883,3.7,$10K - $30K
0,Denny,Portland,0.39,13,0.25,7860,0.64,$150K +
0,Denny,Portland,2.6500000000000004,8.94,1.3,7860,3.95,$70K - $90K
1,Denny,Portland,1.83,12.3,1.08,7860,2.91,$70K - $90K
1,Denny,San Diego,1.0899999999999999,9.18,1.04,6883,2.13,$50K - $70K
1,Denny,Portland,1.0899999999999999,9.18,1.04,7860,2.13,$50K - $70K
0,Denny,Portland,1.62,13.8,1.23,7860,2.85,$70K - $90K
0,Other,Portland,1.5100000000000002,13.4,1.46,7860,2.97,$50K - $70K
0,High Top,San Diego,1.6800000000000002,18.7,1.27,6883,2.95,$50K - $70K
0,High Top,San Diego,2.29,16.1,1.03,6883,3.32,$30K - $50K
0,High Top,San Diego,2.29,16.1,1.03,6883,3.32,$150K +
0,High Top,Portland,0.83,21.9,0.6,7860,1.43,$10K - $30K
0,High Top,Portland,0.83,21.9,0.6,7860,1.43,$70K - $90K
0,High Top,San Diego,2.27,6.82,1.58,6883,3.85,$50K - $70K
1,High Top,San Diego,1.87,19.7,0.88,6883,2.75,$70K - $90K
0,High Top,Guadalajara,1.87,19.7,0.88,7129,2.75,$10K - $30K
0,High Top,San Diego,0.5800000000000001,16.1,0.35,6883,0.93,$10K - $30K
0,High Top,San Diego,1.78,14.7,0.8,6883,2.58,$30K - $50K
0,High Top,San Diego,1.4500000000000002,21.5,1.46,6883,2.91,$70K - $90K
0,High Top,San Diego,1.4500000000000002,21.5,1.46,6883,2.91,$10K - $30K
1,High Top,San Diego,0.43,8.85,0.2,6883,0.63,$10K - $30K
0,High Top,San Diego,1.36,13.4,1.11,6883,2.47,$50K - $70K
0,Best Choice,San Diego,1.12,8.24,0.61,6883,1.73,$10K - $30K
0,Best Choice,Guadalajara,1.23,13.6,1,7129,2.23,$70K - $90K
0,Best Choice,San Diego,1.23,18.6,1.23,6883,2.46,$50K - $70K
0,Best Choice,Portland,1.23,18.6,1.23,7860,2.46,$10K - $30K
0,Best Choice,San Diego,1.5799999999999998,9.51,1.01,6883,2.59,$30K - $50K
0,Best Choice,San Diego,1.5799999999999998,9.51,1.01,6883,2.59,$10K - $30K
0,Best Choice,Portland,0.55,14.7,0.31,7860,0.86,$70K - $90K
0,Best Choice,San Diego,1.3199999999999998,18.6,1.12,6883,2.44,$30K - $50K
0,Other,San Diego,0.4,8.65,0.24,6883,0.64,$30K - $50K
0,Other,San Diego,0.4,8.65,0.24,6883,0.64,$30K - $50K
1,Other,San Diego,1.12,21.9,0.72,6883,1.84,$30K - $50K
0,Other,Portland,1.96,17.5,1.42,7860,3.38,$30K - $50K
0,Other,Portland,0.8600000000000001,6.89,0.76,7860,1.62,$30K - $50K
0,Other,Portland,1.4600000000000002,9.71,0.78,7860,2.24,$50K - $70K
0,Other,Portland,1.86,17.4,1.41,7860,3.27,$70K - $90K
1,Other,Portland,2.32,8.55,1.04,7860,3.36,$10K - $30K
0,Super,San Diego,0.8099999999999999,8.25,0.61,6883,1.42,$50K - $70K
0,Super,San Diego,0.9500000000000001,11.7,0.61,6883,1.56,$10K - $30K
0,Super,Portland,0.54,17.4,0.36,7860,0.9,$30K - $50K
1,Super,Portland,1.73,17.7,1.1,7860,2.83,$10K - $30K
0,Super,Guadalajara,1.7000000000000002,13.6,0.88,7129,2.58,$110K - $130K
0,Excellent,San Diego,2.06,12.8,0.92,6883,2.98,$30K - $50K
0,Excellent,Portland,2.06,12.8,0.92,7860,2.98,$70K - $90K
0,Other,San Diego,1.58,8.87,0.89,6883,2.47,$30K - $50K
1,Better,San Diego,0.33999999999999997,8.6,0.26,6883,0.6,$10K - $30K
1,Better,Portland,1.58,15.9,1.25,7860,2.83,$30K - $50K
1,Better,Portland,0.7500000000000001,17.9,0.57,7860,1.32,$10K - $30K
0,Better,Portland,0.71,21.3,0.69,7860,1.4,$50K - $70K
1,Better,Portland,1,14.2,0.5,7860,1.5,$70K - $90K
1,Better,San Diego,1.2499999999999998,10.5,1.03,6883,2.28,$50K - $70K
1,Better,San Diego,1.2499999999999998,10.5,1.03,6883,2.28,$30K - $50K
1,Better,Portland,1.44,15.6,0.68,7860,2.12,$30K - $50K
0,Other,Portland,0.8800000000000001,8.78,0.69,7860,1.57,$50K - $70K
1,Carlson,San Diego,0.7599999999999999,14.1,0.37,6883,1.13,$70K - $90K
0,Carlson,Portland,1.4299999999999997,19.4,0.87,7860,2.3,$70K - $90K
0,Moms,Portland,1.4,18.4,0.89,7860,2.29,$10K - $30K
0,Other,Portland,1.48,19.3,0.87,7860,2.35,$10K - $30K
0,Other,Portland,0.8500000000000001,9.21,0.46,7860,1.31,$130K - $150K
0,Big Time,Guadalajara,1.2200000000000002,8.3,1,7129,2.22,$10K - $30K
0,Big Time,Guadalajara,1.07,13.6,0.48,7129,1.55,$110K - $130K
0,Big Time,San Diego,2.4699999999999998,19.6,1.22,6883,3.69,$30K - $50K
1,Big Time,Portland,1.1400000000000001,15.7,1.06,7860,2.2,$10K - $30K
0,Big Time,San Diego,1.5200000000000002,14.2,1.2,6883,2.72,$50K - $70K
1,Big Time,San Diego,1.5600000000000003,6.19,1.39,6883,2.95,$30K - $50K
1,Steady,Portland,0.30999999999999994,13.7,0.26,7860,0.57,$10K - $30K
1,Red Wing,Portland,1.5499999999999998,20.1,1.04,7860,2.59,$30K - $50K
1,Red Wing,Portland,1.96,10.3,1.73,7860,3.69,$90K - $110K
0,Red Wing,Portland,1.82,18.9,1.55,7860,3.37,$10K - $30K
1,Red Wing,Portland,1.02,10.4,0.66,7860,1.68,$50K - $70K
0,Red Wing,San Diego,1.7100000000000002,16.1,1.01,6883,2.72,$30K - $50K
1,Red Wing,Portland,1.3699999999999999,8.79,1.26,7860,2.63,$10K - $30K
1,Red Wing,Portland,0.53,9.93,0.3,7860,0.83,$10K - $30K
0,Other,Guadalajara,1.0999999999999999,16.4,1.05,7129,2.15,$70K - $90K
0,Tell Tale,Portland,0.37,18.7,0.36,7860,0.73,$50K - $70K
1,Tell Tale,San Diego,1.82,8.35,1.82,6883,3.64,$30K - $50K
0,Tell Tale,Guadalajara,1.3599999999999999,14.5,0.83,7129,2.19,$50K - $70K
0,Tell Tale,Portland,2.04,19.6,1.47,7860,3.51,$10K - $30K
0,Tell Tale,San Diego,1.23,14.7,0.64,6883,1.87,$50K - $70K
0,Tell Tale,Portland,0.8699999999999999,18.1,0.8,7860,1.67,$30K - $50K
1,Tell Tale,San Diego,1.1600000000000001,20.9,0.65,6883,1.81,$70K - $90K
1,Tell Tale,San Diego,1.1600000000000001,20.9,0.65,6883,1.81,$10K - $30K
0,Tell Tale,San Diego,1.4599999999999997,7.28,1.34,6883,2.8,$70K - $90K
0,Tell Tale,San Diego,1.06,15.6,0.57,6883,1.63,$150K +
0,Tell Tale,Portland,1.9700000000000002,11.3,0.88,7860,2.85,$70K - $90K
0,Tell Tale,Guadalajara,1.9700000000000002,11.3,0.88,7129,2.85,$110K - $130K
1,Fast,San Diego,1.6,20.1,0.82,6883,2.42,$10K - $30K
0,Fast,San Diego,1.1600000000000001,21.8,0.66,6883,1.82,$50K - $70K
0,Fast,Portland,1.7799999999999998,20.7,0.87,7860,2.65,$130K - $150K
0,Fast,Portland,0.54,20.9,0.39,7860,0.93,$30K - $50K
0,Fast,San Diego,0.29000000000000004,12.3,0.22,6883,0.51,$30K - $50K
1,Fast,Portland,1.68,8.39,1.22,7860,2.9,$30K - $50K
0,Fast,San Diego,0.46,15.7,0.31,6883,0.77,$70K - $90K
0,Fast,Portland,0.35,17.8,0.24,7860,0.59,$10K - $30K
1,Other,San Diego,0.36000000000000004,17.9,0.3,6883,0.66,$50K - $70K
1,Other,San Diego,0.36000000000000004,17.9,0.3,6883,0.66,$50K - $70K
0,Other,Portland,0.76,10.4,0.49,7860,1.25,$50K - $70K
0,Other,San Diego,1.4299999999999997,8.94,1.08,6883,2.51,$70K - $90K
0,Other,Guadalajara,1.4299999999999997,8.94,1.08,7129,2.51,$50K - $70K
1,Other,San Diego,1.2300000000000002,19.9,1.18,6883,2.41,$70K - $90K
0,Other,San Diego,0.99,7.55,0.55,6883,1.54,$30K - $50K
0,Other,San Diego,1.46,12.7,1.02,6883,2.48,$10K - $30K
0,Landslide,San Diego,0.7699999999999999,7.95,0.65,6883,1.42,$110K - $130K
0,Landslide,Guadalajara,1.1800000000000002,15.9,0.96,7129,2.14,$50K - $70K
1,Landslide,San Diego,0.84,16.5,0.39,6883,1.23,$30K - $50K
0,Landslide,Guadalajara,1.7799999999999998,11.3,0.87,7129,2.65,$70K - $90K
0,Landslide,Portland,0.37000000000000005,10.2,0.31,7860,0.68,$10K - $30K
0,Landslide,San Diego,0.59,13.9,0.57,6883,1.16,$30K - $50K
0,Landslide,Portland,0.59,13.9,0.57,7860,1.16,$70K - $90K
0,Landslide,Portland,0.7099999999999999,9.36,0.68,7860,1.39,$30K - $50K
0,Token,San Diego,0.8700000000000001,13.8,0.74,6883,1.61,$30K - $50K
1,Token,San Diego,0.7000000000000001,6.73,0.59,6883,1.29,$30K - $50K
0,Other,San Diego,0.69,7.92,0.69,6883,1.38,$10K - $30K
0,Other,San Diego,1.6900000000000002,12.2,0.95,6883,2.64,$50K - $70K
0,Other,Portland,0.51,8.4,0.35,7860,0.86,$130K - $150K
1,Bravo,Portland,0.8599999999999999,7.39,0.8,7860,1.66,$70K - $90K
0,Bravo,Portland,0.47,13.4,0.4,7860,0.87,$50K - $70K
0,Bravo,Portland,0.55,15,0.25,7860,0.8,$10K - $30K
0,Bravo,San Diego,0.8699999999999999,10.7,0.8,6883,1.67,$30K - $50K
